id,issue_name,issue_dt,cover,issue,,,,,,,,1468,1290
1353,№ 15 (327),2012-08-24 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1353/issue.pdf,,,,,,,,,
1265,№ 16 (328),2012-09-07 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1265/issue.pdf,,,,,,,,,
1391,№ 17 (329),2012-09-21 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1391/issue.pdf,,,,,,,,,
1340,№ 18 (330),2012-10-05 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1340/issue.pdf,,,,,,,,,
1115,№ 19 (331),2012-10-19 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1115/issue.pdf,,,,,,,,,
1168,№ 20 (332),2012-11-02 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1168/issue.pdf,,,,,,,,,
1305,№ 21 (333),2012-11-16 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1305/issue.pdf,,,,,,,,,
1339,№ 22 (334),2012-11-30 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1339/issue.pdf,,,,,,,,,
1117,№ 23 (335),2012-12-14 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1117/issue.pdf,,,,,,,,,
1244,№ 24 (336),2012-12-28 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1244/issue.pdf,,,,,,,,,
1310,№ 1 (337),2013-01-25 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1310/issue.pdf,,,,,,,,,
1216,№ 2 (338),2013-02-08 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1216/issue.pdf,,,,,,,,,
1360,№ 3 (339),2013-02-22 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1360/issue.pdf,,,,,,,,,
1448,№ 4 (340),2013-03-08 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1448/issue.pdf,,,,,,,,,
1205,№ 5 (341),2013-03-22 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1205/issue.pdf,,,,,,,,,
1094,№ 6 (342),2013-04-05 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1094/issue.pdf,,,,,,,,,
1318,№ 7 (343),2013-04-19 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1318/issue.pdf,,,,,,,,,
1249,№ 8 (344),2013-05-03 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1249/issue.pdf,,,,,,,,,
1374,№ 9 (345),2013-05-17 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1374/issue.pdf,,,,,,,,,
1332,№ 10 (346),2013-05-31 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1332/issue.pdf,,,,,,,,,
1122,№ 11 (347),2013-06-14 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1122/issue.pdf,,,,,,,,,
1382,№ 12 (348),2013-06-28 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1382/issue.pdf,,,,,,,,,
1243,№ 13 (349),2013-07-12 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1243/issue.pdf,,,,,,,,,
1387,№ 14 (350),2013-07-26 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1387/issue.pdf,,,,,,,,,
1268,№ 15 (351),2013-08-09 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1268/issue.pdf,,,,,,,,,
1141,№ 16 (352),2013-09-06 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1141/issue.pdf,,,,,,,,,
1270,№ 17 (353),2013-09-20 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1270/issue.pdf,,,,,,,,,
1195,№ 18 (354),2013-10-04 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1195/issue.pdf,,,,,,,,,
1432,№ 19 (355),2013-10-18 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1432/issue.pdf,,,,,,,,,
1392,№ 20 (356),2013-11-01 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1392/issue.pdf,,,,,,,,,
1264,№ 21 (357),2013-11-15 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1264/issue.pdf,,,,,,,,,
1354,№ 22 (358),2013-11-29 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1354/issue.pdf,,,,,,,,,
1123,№ 23 (359),2013-12-13 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1123/issue.pdf,,,,,,,,,
1166,№ 24 (360),2013-12-27 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1166/issue.pdf,,,,,,,,,
1423,№ 1 (361),2014-01-24 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1423/issue.pdf,,,,,,,,,
1341,№ 2 (362),2014-02-07 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1341/issue.pdf,,,,,,,,,
1114,№ 3 (363),2014-02-21 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1114/issue.pdf,,,,,,,,,
1096,№ 4 (364),2014-03-07 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1096/issue.pdf,,,,,,,,,
1315,№ 5 (365),2014-03-21 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1315/issue.pdf,,,,,,,,,
1443,№ 6 (366),2014-04-04 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1443/issue.pdf,,,,,,,,,
1208,№ 7 (367),2014-04-18 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1208/issue.pdf,,,,,,,,,
1217,№ 8 (368),2014-05-02 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1217/issue.pdf,,,,,,,,,
1359,№ 9 (369),2014-05-16 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1359/issue.pdf,,,,,,,,,
1233,№ 10 (370),2014-05-30 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1233/issue.pdf,,,,,,,,,
1366,№ 11 (371),2014-06-13 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1366/issue.pdf,,,,,,,,,
1298,№ 12 (372),2014-06-27 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1298/issue.pdf,,,,,,,,,
1156,№ 13 (373),2014-07-11 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1156/issue.pdf,,,,,,,,,
1132,№ 14 (374),2014-07-25 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1132/issue.pdf,,,,,,,,,
1280,№ 15 (375),2014-08-22 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1280/issue.pdf,,,,,,,,,
1403,№ 16 (376),2014-09-05 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1403/issue.pdf,,,,,,,,,
1255,№ 17 (377),2014-09-19 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1255/issue.pdf,,,,,,,,,
1174,№ 18 (378),2014-10-03 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1174/issue.pdf,,,,,,,,,
1411,№ 19 (379),2014-10-17 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1411/issue.pdf,,,,,,,,,
1461,№ 20 (380),2014-10-31 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1461/issue.pdf,,,,,,,,,
1342,№ 21 (381),2014-11-14 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1342/issue.pdf,,,,,,,,,
1410,№ 22 (382),2014-11-28 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1410/issue.pdf,,,,,,,,,
1175,№ 23 (383),2014-12-12 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1175/issue.pdf,,,,,,,,,
1464,№ 24 (384),2014-12-26 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1464/issue.pdf,,,,,,,,,
1470,№ 1 (385),2015-01-31 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1470/issue.pdf,,,,,,,,,
1389,№ 2 (386),2015-02-13 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1389/issue.pdf,,,,,,,,,
1267,№ 3 (387),2015-02-27 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1267/issue.pdf,,,,,,,,,
1522,№ 5 (389),2015-03-27 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1522/issue.pdf,,,,,,,,,
1539,№ 6 (390),2015-04-27 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1539/issue.pdf,,,,,,,,,
1540,№ 8 (392),2015-06-26 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1540/issue.pdf,,,,,,,,,
1517,№ 10 (394),2015-08-28 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1517/issue.pdf,,,,,,,,,
1549,№ 12 (396),2015-10-29 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1549/issue.pdf,,,,,,,,,
1331,№ 13–14 (397–398),2015-11-27 00:00:00,,https://archivarius-public.s3.us-west-2.amazonaws.com/rima/print/scraped_printed_issue/1331/issue.pdf,,,,,,,,,
